Age,BusinessTravel,DailyRate,EducationField,EmployeeCount,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,Department,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,JobRole
34,Travel_Rarely,1400,Life Sciences,1,Married,5714,5829,1,Y,No,20,4,1,80,0,6,3,2,6,5,1,3,No,Sales,9.0,1.0,1163.0,2.0,Female,70.0,,2.0,3.0,Sales Executive
35,Travel_Rarely,528,Technical Degree,1,Single,4323,7108,1,Y,No,17,3,2,80,0,6,2,1,5,4,1,4,No,HuMan RESoURces,,4.0,11.0,3.0,Male,100.0,,,3.0,Human Resources
29,Travel_Rarely,408,Life Sciences,1,Married,7336,11162,1,Y,No,13,3,1,80,1,11,3,1,11,8,3,10,Yes,,23.0,1.0,1165.0,4.0,,45.0,2.0,3.0,1.0,Sales Executive
40,Travel_Frequently,593,Medical,1,Single,13499,13782,9,Y,No,17,3,3,80,0,20,3,2,18,7,2,13,No,Research & Development,,4.0,1166.0,2.0,,88.0,,3.0,3.0,Research Director
42,Travel_Frequently,481,Life Sciences,1,Single,13758,2447,0,Y,Yes,12,3,2,80,0,22,2,2,21,9,13,14,Yes,Sales,12.0,3.0,1167.0,3.0,Male,44.0,3.0,4.0,1.0,Sales Executive
42,Travel_Rarely,647,Marketing,1,Single,5155,2253,7,Y,No,13,3,4,80,0,9,3,4,6,4,1,5,No,Sales,4.0,4.0,1171.0,2.0,Male,45.0,,2.0,1.0,Sales Executive
35,Travel_Rarely,982,Medical,1,Married,2258,16340,6,Y,No,12,3,2,80,1,10,2,3,8,0,1,7,No,Research & Development,1.0,4.0,1172.0,4.0,Ma,58.0,2.0,1.0,3.0,Laboratory Technician
24,Travel_Rarely,477,Medical,1,Single,3597,6409,8,Y,No,22,4,4,80,0,6,2,3,4,3,1,2,No,Research & Development,24.0,3.0,1173.0,4.0,male,49.0,3.0,1.0,2.0,Laboratory Technician
28,Travel_Rarely,1485,Life Sciences,1,Married,2515,22955,1,Y,Yes,11,3,4,80,0,1,4,2,1,1,0,0,Yes,Research & Development,1.0,1.0,1175.0,3.0,femALE,79.0,3.0,1.0,4.0,Laboratory Technician
26,Travel_Rarely,1384,Medical,1,Married,4420,13421,1,Y,No,22,4,2,80,1,8,2,3,8,7,0,7,No,,3.0,4.0,11.0,1.0,Male,82.0,4.0,1.0,4.0,Laboratory Technician
30,Travel_Rarely,852,Marketing,1,Married,6578,2706,1,Y,No,18,3,1,80,1,10,3,3,10,3,1,4,No,Sales,10.0,3.0,1179.0,3.0,Male,72.0,2.0,,3.0,Sales Executive
40,Travel_Frequently,902,Medical,1,Married,4422,21203,3,Y,Yes,13,3,4,80,1,16,3,1,1,1,0,0,No,Research & ,26.0,2.0,1180.0,3.0,Female,92.0,2.0,2.0,4.0,Research Scientist
35,Travel_Rarely,819,Life Sciences,1,Divorced,10274,19588,2,Y,No,18,3,2,80,1,15,2,4,7,7,6,4,No,Research & Development,2.0,3.0,1182.0,3.0,Male,44.0,2.0,3.0,2.0,Manufacturing Director
34,Travel_Frequently,669,Medical,1,Single,5343,25755,0,Y,No,20,4,3,80,0,14,3,3,13,9,4,9,No,Research & Development,1.0,3.0,1184.0,4.0,Male,97.0,2.0,2.0,1.0,Healthcare Representative
35,Travel_Frequently,636,Other,1,Married,2376,26537,1,Y,No,13,3,2,80,1,2,2,4,2,2,2,2,No,Research & Development,4.0,,,4.0,Male,47.0,,,4.0,Laboratory Technician
43,Travel_Rarely,1372,Marketing,1,Single,5346,9489,8,Y,No,13,3,2,80,0,7,2,2,4,3,1,3,Yes,Sales,9.0,3.0,1188.0,1.0,Female,85.0,,2.0,3.0,Sales Executive
32,Non-Travel,862,Life Sciences,1,Divorced,2827,14947,1,Y,No,12,3,3,80,3,1,3,3,1,0,0,0,No,saleS,2.0,1.0,1190.0,3.0,Female,,3.0,1.0,,Sales Representative
56,Travel_Rarely,718,Technical Degree,1,Divorced,19943,18575,4,Y,No,13,3,4,80,1,28,2,3,5,2,4,2,No,Research & Development,4.0,4.0,1191.0,4.0,Female,92.0,3.0,5.0,1.0,Manager
29,Travel_Rarely,1401,Medical,1,Married,3131,26342,1,Y,No,13,3,1,80,1,10,5,3,10,8,0,8,No,Research & ,6.0,1.0,1192.0,2.0,Female,54.0,3.0,1.0,4.0,Laboratory Technician
19,Travel_Rarely,645,Life Sciences,1,Single,2552,7172,1,Y,No,25,4,3,80,0,1,4,3,1,1,0,0,No,Research & Development,9.0,2.0,1193.0,3.0,MaLE,54.0,3.0,1.0,1.0,Research Scientist
45,Travel_Rarely,1457,Medical,1,Married,4477,20100,4,Y,Yes,19,3,3,80,1,7,2,2,3,2,0,2,No,RESEaRCH & DEveloPmEnt,7.0,3.0,1195.0,1.0,Female,83.0,3.0,1.0,3.0,Research Scientist
37,Travel_Rarely,977,Life Sciences,1,Married,6474,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11,No,Research & Development,1.0,3.0,1196.0,4.0,Female,56.0,2.0,2.0,4.0,Manufacturing Director
20,Travel_Rarely,805,Life Sciences,1,Single,3033,12828,1,Y,No,12,3,1,80,0,2,2,2,2,2,1,2,No,Research & Development,3.0,,1198.0,1.0,Male,87.0,2.0,1.0,3.0,Laboratory Technician
44,Travel_Rarely,1097,Life Sciences,1,Single,2936,10826,1,Y,Yes,11,3,3,80,0,6,4,3,6,4,0,2,Yes,Research & ,10.0,4.0,12.0,,Male,96.0,3.0,1.0,,Research Scientist
53,Travel_Rarely,1223,Medical,1,Divorced,18606,18640,3,Y,No,18,3,2,80,1,26,6,3,7,7,4,7,No,Research & ,7.0,,1201.0,4.0,Female,50.0,3.0,5.0,3.0,Manager
29,Travel_Rarely,942,Life Sciences,1,Married,2168,26933,0,Y,Yes,18,3,1,80,1,6,2,2,5,4,1,3,No,Research & Development,1.0,1.0,1202.0,2.0,Female,69.0,1.0,1.0,4.0,Research Scientist
22,Travel_Frequently,1256,Life Sciences,1,Married,2853,4223,0,Y,Yes,11,3,2,80,1,1,5,3,0,0,0,0,Yes,Research & Development,3.0,4.0,1203.0,3.0,Ma,48.0,2.0,1.0,4.0,Research Scientist
46,Travel_Rarely,1402,Marketing,1,Married,17048,24097,8,Y,No,23,4,1,80,0,28,2,3,26,15,15,9,No,Sa,2.0,3.0,1204.0,3.0,Female,69.0,3.0,,1.0,Manager
44,Non-Travel,111,Life Sciences,1,Single,2290,4279,2,Y,No,13,3,4,80,0,6,3,3,0,0,0,0,No,Research & Development,17.0,3.0,1206.0,4.0,Ma,74.0,1.0,,3.0,Research Scientist
33,Travel_Rarely,147,Human Resources,1,Married,3600,8429,1,Y,No,13,3,4,80,1,5,2,3,5,4,1,4,No,Human Resources,2.0,3.0,1207.0,2.0,Male,99.0,3.0,1.0,3.0,Human Resources
41,Non-Travel,906,Life Sciences,1,Divorced,2107,20293,6,Y,No,17,3,1,80,1,5,2,1,1,0,0,0,Yes,Research & Development,5.0,2.0,12.0,1.0,Male,9.0,2.0,1.0,1.0,Research Scientist
30,Travel_Rarely,1329,Life Sciences,1,Divorced,4115,13192,8,Y,No,19,3,3,80,3,8,3,3,4,3,0,3,No,Sales,29.0,4.0,1211.0,,Male,61.0,3.0,,1.0,Sales Executive
40,Travel_Frequently,1184,Medical,1,Married,4327,25440,5,Y,No,12,3,4,80,3,5,2,3,0,0,0,0,No,Sales,2.0,4.0,1212.0,2.0,Male,62.0,3.0,2.0,,Sales Executive
50,Travel_Frequently,1421,Medical,1,Married,17856,9490,2,Y,No,22,4,3,80,1,32,3,3,2,2,2,2,No,RESEARcH & DEvEloPMeNt,2.0,,12.0,4.0,femAlE,30.0,3.0,4.0,1.0,Manager
28,Travel_Rarely,1179,Medical,1,Married,3196,12449,1,Y,No,12,3,3,80,3,6,2,3,6,5,3,3,No,Research & ,19.0,4.0,1216.0,4.0,Male,78.0,2.0,,1.0,Laboratory Technician
46,Travel_Rarely,1450,Life Sciences,1,Married,19081,10849,5,Y,No,11,3,1,80,1,25,2,3,4,2,0,3,No,Research & Development,15.0,2.0,1217.0,4.0,Ma,52.0,3.0,5.0,2.0,Research Director
35,Travel_Rarely,1361,Life Sciences,1,Married,8966,21026,3,Y,Yes,15,3,4,80,3,15,2,3,7,7,1,7,No,Sales,17.0,4.0,1218.0,3.0,Male,94.0,3.0,2.0,,Sales Executive
24,Travel_Rarely,984,Life Sciences,1,Married,2210,3372,1,Y,No,13,3,1,80,1,1,3,1,1,0,0,0,Yes,ResEaRcH & DeveloPMEnt,17.0,2.0,1219.0,4.0,Female,97.0,3.0,,2.0,Laboratory Technician
33,Travel_Frequently,1146,Medical,1,Married,4539,4905,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1,No,Sa,25.0,3.0,1220.0,2.0,Female,82.0,3.0,,3.0,Sales Executive
36,Travel_Rarely,917,Life Sciences,1,Divorced,2741,6865,1,Y,No,14,3,3,80,1,7,4,3,7,7,1,7,No,resEaRCh & DevElopMENT,6.0,4.0,1221.0,3.0,Male,60.0,1.0,1.0,3.0,Laboratory Technician
30,Travel_Rarely,853,Life Sciences,1,Divorced,3491,11309,1,Y,No,13,3,1,80,3,10,4,2,10,7,8,9,No,Research & Development,,4.0,1224.0,3.0,Male,49.0,,2.0,3.0,Laboratory Technician
44,Travel_Rarely,200,Other,1,Single,4541,7744,1,Y,No,25,4,2,80,0,20,3,3,20,11,13,17,No,Research & Development,29.0,4.0,1225.0,4.0,Male,32.0,3.0,2.0,4.0,Research Scientist
20,Travel_Rarely,654,Marketing,1,Single,2678,5050,1,Y,No,17,3,4,80,0,2,2,3,2,1,2,2,No,Sales,21.0,3.0,1226.0,3.0,Male,,4.0,,4.0,Sales Representative
46,Travel_Rarely,150,Technical Degree,1,Divorced,7379,17433,2,Y,No,11,3,3,80,1,12,3,2,6,3,1,4,No,Research & Development,2.0,4.0,1228.0,4.0,Male,,3.0,2.0,4.0,Manufacturing Director
42,Non-Travel,179,Medical,1,Married,6272,12858,7,Y,No,16,3,1,80,1,10,3,4,4,3,0,3,No,Human Resources,2.0,5.0,1231.0,4.0,Male,79.0,4.0,2.0,1.0,Human Resources
60,Travel_Rarely,696,Marketing,1,Divorced,5220,10893,0,Y,Yes,18,3,2,80,1,12,3,3,11,7,1,9,No,Sales,7.0,4.0,1233.0,2.0,Male,52.0,4.0,2.0,4.0,Sales Executive
32,Travel_Frequently,116,Other,1,Married,2743,7331,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2,No,ReSearCh & dEveloPMenT,13.0,3.0,1234.0,3.0,Female,77.0,2.0,1.0,2.0,Laboratory Technician
32,Travel_Frequently,1316,Life Sciences,1,Single,4998,2338,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7,No,Research & Development,,2.0,1235.0,4.0,Female,38.0,,2.0,3.0,Research Scientist
36,Travel_Rarely,363,Technical Degree,1,Divorced,10252,4235,2,Y,Yes,21,4,3,80,1,17,2,3,7,7,7,7,No,rESEARch & DEvElOPMeNT,1.0,3.0,1237.0,3.0,femALe,77.0,1.0,3.0,1.0,Manufacturing Director
33,Travel_Rarely,117,Medical,1,Married,2781,6311,0,Y,No,13,3,2,80,1,15,5,3,14,10,4,10,No,Research & Development,,3.0,1238.0,1.0,Male,60.0,3.0,1.0,4.0,Research Scientist
40,Travel_Rarely,107,Technical Degree,1,Divorced,6852,11591,7,Y,No,12,3,2,80,1,7,2,4,5,1,1,3,No,Sales,10.0,3.0,1239.0,2.0,Female,84.0,2.0,2.0,2.0,Sales Executive
25,Travel_Rarely,1356,Life Sciences,1,Single,4950,20623,0,Y,No,14,3,2,80,0,5,4,3,4,3,1,1,No,,10.0,4.0,1240.0,3.0,Male,57.0,3.0,2.0,4.0,Sales Executive
30,Travel_Rarely,1465,Medical,1,Married,3579,9369,0,Y,Yes,21,4,1,80,1,12,2,3,11,9,5,7,No,Research & Development,1.0,3.0,1241.0,4.0,Ma,63.0,3.0,1.0,2.0,Research Scientist
42,Travel_Frequently,458,Medical,1,Married,13191,23281,3,Y,Yes,17,3,3,80,0,20,6,3,1,0,0,0,No,Research & Development,26.0,5.0,1242.0,1.0,Female,60.0,3.0,3.0,1.0,Research Director
35,Non-Travel,1212,Marketing,1,Married,10377,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12,No,Sales,8.0,2.0,1243.0,,,78.0,,3.0,4.0,Sales Executive
27,Travel_Rarely,1103,Life Sciences,1,Married,2235,14377,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8,No,Research & Development,14.0,3.0,1244.0,1.0,Male,42.0,3.0,,1.0,Research Scientist
54,Travel_Frequently,966,Life Sciences,1,Divorced,10502,9659,7,Y,No,17,3,1,80,1,33,2,1,5,4,1,4,No,Research & Development,1.0,4.0,12.0,4.0,Female,53.0,,3.0,3.0,Manufacturing Director
44,Travel_Rarely,1117,Life Sciences,1,Married,2011,19982,1,Y,No,13,3,4,80,1,10,5,3,10,5,7,7,No,Research & Development,2.0,1.0,1246.0,1.0,Female,72.0,4.0,1.0,4.0,Research Scientist
19,Non-Travel,504,Medical,1,Single,1859,6148,1,Y,Yes,25,4,2,80,0,1,2,4,1,1,0,0,Yes,Research & Development,10.0,3.0,1248.0,1.0,Female,96.0,2.0,1.0,2.0,Research Scientist
29,Travel_Rarely,1010,Life Sciences,1,Divorced,3760,5598,1,Y,No,15,3,1,80,3,3,5,3,3,2,1,2,No,Research & ,1.0,3.0,12.0,1.0,,9.0,3.0,1.0,,Research Scientist
54,Travel_Rarely,685,Life Sciences,1,Married,17779,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9,No,researcH & DEveloPMEnT,3.0,3.0,12.0,4.0,MAle,85.0,,4.0,,Research Director
31,Travel_Rarely,1332,Medical,1,Married,6833,17089,1,Y,Yes,12,3,4,80,0,6,2,2,6,5,0,1,No,Research & Development,11.0,2.0,1251.0,3.0,Male,80.0,3.0,2.0,1.0,Healthcare Representative
31,Travel_Rarely,1062,Medical,1,Single,6812,17198,1,Y,No,19,3,2,80,0,10,2,3,10,9,1,8,No,Research & Development,24.0,3.0,1252.0,3.0,feMAlE,9.0,2.0,,,Healthcare Representative
59,Travel_Rarely,326,Life Sciences,1,Single,5171,16490,5,Y,No,17,3,4,80,0,13,2,3,6,1,0,5,No,Sa,3.0,3.0,1254.0,3.0,Female,48.0,2.0,2.0,,Sales Executive
43,Travel_Rarely,920,Life Sciences,1,Married,19740,18625,3,Y,No,14,3,2,80,1,25,2,3,8,7,0,7,No,Research & Development,3.0,3.0,12.0,3.0,Male,9.0,1.0,5.0,4.0,Research Director
49,Travel_Rarely,1098,Medical,1,Married,18711,12124,2,Y,No,13,3,3,80,1,23,2,4,1,0,0,0,No,Research & Development,4.0,2.0,1256.0,1.0,Male,85.0,2.0,,3.0,Manager
36,Travel_Frequently,469,Technical Degree,1,Married,3692,9256,1,Y,No,12,3,3,80,0,12,2,2,11,10,0,7,No,Research & Development,3.0,3.0,1257.0,3.0,Male,,3.0,1.0,,Research Scientist
48,Travel_Rarely,969,Technical Degree,1,Single,2559,16620,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0,No,Research & Development,2.0,2.0,1258.0,4.0,Male,76.0,,1.0,2.0,Laboratory Technician
27,Travel_Rarely,1167,Life Sciences,1,Divorced,2517,3208,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3,No,Research & Development,4.0,2.0,1259.0,1.0,Male,76.0,3.0,1.0,3.0,Research Scientist
29,Travel_Rarely,1329,Life Sciences,1,Divorced,6623,4204,1,Y,Yes,11,3,2,80,2,6,2,3,6,0,1,0,No,Research & Development,7.0,3.0,1260.0,3.0,Male,82.0,3.0,2.0,,Healthcare Representative
48,Travel_Rarely,715,Life Sciences,1,Single,18265,8733,6,Y,No,12,3,3,80,0,25,3,4,1,0,0,0,No,Research & ,1.0,3.0,,4.0,Male,76.0,2.0,5.0,4.0,Research Director
29,Travel_Rarely,694,Life Sciences,1,Divorced,16124,3423,3,Y,No,14,3,2,80,2,9,2,2,7,7,1,7,No,Research & Development,1.0,3.0,1264.0,4.0,Female,87.0,2.0,4.0,4.0,Research Director
34,Travel_Rarely,1320,Technical Degree,1,Married,2585,21643,0,Y,No,17,3,4,80,0,2,5,2,1,0,0,0,No,Research & Development,20.0,3.0,1265.0,3.0,Female,89.0,,1.0,3.0,Research Scientist
44,Travel_Rarely,1099,Marketing,1,Married,18213,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10,No,Sales,5.0,3.0,1267.0,2.0,male,88.0,3.0,5.0,2.0,Manager
33,Travel_Rarely,536,Marketing,1,Divorced,8380,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8,No,Sales,10.0,5.0,1268.0,4.0,MALe,8.0,4.0,3.0,3.0,Sales Executive
19,Travel_Rarely,265,Life Sciences,1,Single,2994,21221,1,Y,Yes,12,3,4,80,0,1,2,3,1,0,0,1,No,Research & Development,25.0,3.0,1269.0,2.0,Female,5.0,4.0,1.0,4.0,Research Scientist
23,Travel_Rarely,373,Life Sciences,1,Married,1223,16901,1,Y,No,22,4,4,80,1,1,2,3,1,0,0,1,No,Research & Development,1.0,2.0,1270.0,4.0,Male,47.0,3.0,1.0,,Research Scientist
25,Travel_Frequently,599,Life Sciences,1,Single,1118,8040,1,Y,Yes,14,3,4,80,0,1,4,3,1,0,1,0,Yes,Sales,24.0,1.0,1273.0,3.0,Male,73.0,1.0,1.0,,Sales Representative
26,Travel_Rarely,583,Life Sciences,1,Single,2875,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2,No,,4.0,,1275.0,3.0,Male,5.0,3.0,1.0,4.0,Research Scientist
45,Travel_Rarely,1449,Marketing,1,Single,18824,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11,Yes,Sales,2.0,3.0,1277.0,1.0,FeMaLe,94.0,1.0,5.0,2.0,Manager
55,Non-Travel,177,Medical,1,Divorced,13577,25592,1,Y,Yes,15,3,4,80,1,34,3,3,33,9,15,0,No,Research & Development,,1.0,1278.0,4.0,Ma,3.0,2.0,4.0,2.0,Healthcare Representative
21,Travel_Frequently,251,Life Sciences,1,Single,2625,25308,1,Y,No,20,4,3,80,0,2,2,1,2,2,2,2,Yes,Research & Development,10.0,2.0,1279.0,1.0,Female,45.0,,1.0,3.0,Laboratory Technician
46,Travel_Rarely,168,Marketing,1,Married,18789,9946,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8,No,Sales,4.0,2.0,1280.0,4.0,Female,33.0,2.0,5.0,2.0,Manager
34,Travel_Rarely,131,Marketing,1,Single,4538,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2,No,Sales,2.0,3.0,1281.0,,FemaLe,86.0,3.0,2.0,1.0,Sales Executive
51,Travel_Frequently,237,Life Sciences,1,Divorced,19847,19196,4,Y,Yes,24,4,1,80,1,31,5,2,29,10,11,10,No,Sales,9.0,3.0,1282.0,,Male,83.0,3.0,5.0,2.0,Manager
59,Travel_Rarely,1429,Medical,1,Single,10512,20002,6,Y,No,12,3,4,80,0,25,6,2,9,7,5,4,No,Research & Development,1.0,,1283.0,4.0,Male,67.0,3.0,3.0,4.0,Manufacturing Director
34,Travel_Frequently,135,Medical,1,Divorced,4444,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10,No,Research & Development,19.0,3.0,1285.0,3.0,Female,46.0,3.0,2.0,2.0,Laboratory Technician
28,Travel_Frequently,791,Medical,1,Single,2154,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2,No,Research & Development,1.0,4.0,1286.0,4.0,Male,44.0,3.0,1.0,3.0,Laboratory Technician
44,Travel_Rarely,1199,Life Sciences,1,Divorced,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,No,Research & Development,,2.0,1288.0,3.0,Male,92.0,4.0,5.0,1.0,Manager
34,Travel_Frequently,648,Life Sciences,1,Married,4490,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8,No,Human R,11.0,3.0,12.0,3.0,,56.0,2.0,2.0,2.0,Human Resources
35,Travel_Rarely,735,Life Sciences,1,Married,3506,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2,No,Research & Development,6.0,1.0,1291.0,,Ma,66.0,3.0,1.0,3.0,Research Scientist
42,Travel_Rarely,603,Medical,1,Married,2372,5628,6,Y,Yes,16,3,4,80,0,18,2,3,1,0,0,0,No,Research & Development,7.0,4.0,1292.0,2.0,Female,78.0,4.0,2.0,2.0,Research Scientist
43,Travel_Rarely,531,Marketing,1,Single,10231,20364,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17,No,Sales,4.0,4.0,1293.0,4.0,Female,56.0,2.0,,4.0,Sales Executive
36,Travel_Rarely,429,Life Sciences,1,Single,5410,2323,9,Y,Yes,11,3,4,80,0,18,2,3,16,14,5,12,No,reSEarCH & DEvElOPMeNT,2.0,4.0,1294.0,3.0,Female,53.0,3.0,2.0,2.0,Manufacturing Director
44,Travel_Rarely,621,Medical,1,Married,7978,14075,1,Y,No,11,3,4,80,1,10,2,3,10,7,0,5,Yes,Research & Development,15.0,3.0,1295.0,1.0,Female,73.0,3.0,3.0,,Healthcare Representative
28,Travel_Frequently,193,Life Sciences,1,Married,3867,14222,1,Y,Yes,12,3,2,80,1,2,2,3,2,2,2,2,No,Research & Development,2.0,3.0,1296.0,4.0,Male,52.0,2.0,1.0,4.0,Laboratory Technician
51,Travel_Frequently,968,Medical,1,Single,2838,4257,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7,No,Research & Development,6.0,2.0,1297.0,2.0,Female,40.0,2.0,1.0,3.0,Laboratory Technician
30,Non-Travel,879,Medical,1,Single,4695,12858,7,Y,Yes,18,3,3,80,0,10,3,3,8,4,1,7,No,Research & Development,9.0,2.0,1298.0,3.0,Female,72.0,3.0,,3.0,Manufacturing Director
29,Travel_Rarely,806,Technical Degree,1,Divorced,3339,17285,3,Y,Yes,13,3,1,80,2,10,2,3,7,7,7,7,Yes,Research & Development,7.0,3.0,1299.0,2.0,Female,,3.0,1.0,3.0,Laboratory Technician
28,Travel_Rarely,640,Technical Degree,1,Single,2080,4732,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2,No,Research & Development,1.0,3.0,13.0,4.0,Male,84.0,3.0,1.0,1.0,Research Scientist
25,Travel_Rarely,266,Medical,1,Single,2096,18830,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1,No,Research & Development,1.0,3.0,1303.0,4.0,Female,40.0,3.0,1.0,2.0,Research Scientist
32,Travel_Rarely,604,Medical,1,Married,6209,11693,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8,No,Sales,8.0,3.0,1304.0,3.0,Male,56.0,4.0,,4.0,Sales Executive
45,Travel_Frequently,364,Medical,1,Single,18061,13035,3,Y,No,22,4,3,80,0,22,4,3,0,0,0,0,No,Research & Development,2.0,3.0,1306.0,2.0,Fem,83.0,3.0,,2.0,Manager
39,Travel_Rarely,412,Medical,1,Divorced,17123,17334,6,Y,Yes,13,3,4,80,2,21,4,3,19,9,15,2,No,,13.0,,1307.0,3.0,Female,94.0,2.0,4.0,,Manager
58,Travel_Rarely,848,Life Sciences,1,Divorced,2372,26076,1,Y,No,12,3,4,80,2,2,3,3,2,2,2,2,No,Research & ,23.0,,1308.0,1.0,Male,88.0,3.0,1.0,3.0,Research Scientist
32,Travel_Rarely,1089,Life Sciences,1,Married,4883,22845,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1,Yes,Research & Development,7.0,2.0,1309.0,4.0,,79.0,3.0,2.0,3.0,Laboratory Technician
39,Travel_Rarely,360,Medical,1,Single,3904,22154,0,Y,No,13,3,1,80,0,6,2,3,5,2,0,3,Yes,Research & Development,23.0,3.0,1310.0,3.0,Male,93.0,3.0,1.0,1.0,Research Scientist
30,Travel_Rarely,1138,Technical Degree,1,Married,4627,23631,0,Y,No,12,3,1,80,1,10,6,3,9,2,6,7,No,Research & Development,6.0,3.0,1311.0,1.0,Female,48.0,2.0,2.0,4.0,Laboratory Technician
36,Travel_Rarely,325,Technical Degree,1,Married,7094,5747,3,Y,No,12,3,1,80,0,10,0,3,7,7,1,7,No,Research & ,10.0,4.0,1312.0,4.0,Female,63.0,3.0,3.0,3.0,Healthcare Representative
46,Travel_Rarely,991,Life Sciences,1,Single,3423,22957,6,Y,No,12,3,3,80,0,10,3,4,7,6,5,7,No,HuMaN reSoURces,1.0,2.0,1314.0,4.0,Female,44.0,3.0,1.0,,Human Resources
28,Non-Travel,1476,Life Sciences,1,Married,6674,16392,0,Y,No,11,3,1,80,3,10,6,3,9,8,7,5,No,Research & Development,1.0,3.0,1315.0,3.0,Female,55.0,1.0,2.0,4.0,Laboratory Technician
50,Travel_Rarely,1322,Life Sciences,1,Married,16880,22422,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2,No,Research & Development,28.0,3.0,1317.0,4.0,feMalE,43.0,3.0,4.0,1.0,Research Director
40,Travel_Rarely,299,Marketing,1,Single,9094,17235,2,Y,Yes,12,3,3,80,0,9,2,3,5,4,1,0,Yes,Sales,25.0,4.0,1318.0,4.0,Ma,57.0,2.0,3.0,2.0,Sales Executive
52,Travel_Rarely,1030,Life Sciences,1,Single,8446,21534,9,Y,Yes,19,3,3,80,0,10,2,2,8,7,7,7,Yes,Sales,5.0,3.0,1319.0,2.0,Male,64.0,3.0,3.0,,Sales Executive
30,Travel_Rarely,634,Medical,1,Married,11916,25927,1,Y,Yes,23,4,4,80,2,9,2,3,9,1,0,8,No,Research & Development,17.0,4.0,1321.0,2.0,Female,95.0,,3.0,,Manager
39,Travel_Rarely,524,Life Sciences,1,Single,4534,13352,0,Y,No,11,3,1,80,0,9,6,3,8,7,1,7,No,Research & Development,18.0,2.0,1322.0,1.0,mAle,32.0,3.0,2.0,3.0,Manufacturing Director
31,Non-Travel,587,Life Sciences,1,Divorced,9852,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6,No,Sa,2.0,4.0,1324.0,4.0,Female,57.0,3.0,3.0,3.0,Sales Executive
41,Non-Travel,256,Medical,1,Single,6151,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9,No,Sales,1.0,2.0,13.0,3.0,Male,40.0,1.0,2.0,2.0,Sales Executive
31,Travel_Frequently,1060,Life Sciences,1,Single,2302,8319,1,Y,Yes,11,3,1,80,0,3,2,4,3,2,2,2,Yes,saleS,1.0,3.0,1331.0,4.0,Female,54.0,3.0,1.0,2.0,Sales Representative
44,Travel_Rarely,935,Life Sciences,1,Married,2362,14669,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2,Yes,Research & Development,3.0,3.0,1333.0,1.0,Male,89.0,,1.0,,Laboratory Technician
42,Non-Travel,495,Life Sciences,1,Married,17861,26582,0,Y,Yes,13,3,4,80,0,21,3,2,20,8,2,10,No,Research & Development,2.0,1.0,1334.0,3.0,Male,37.0,3.0,4.0,3.0,Manager
55,Travel_Rarely,282,Medical,1,Married,19187,6992,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11,No,Research & Development,2.0,2.0,1336.0,4.0,Female,58.0,1.0,5.0,3.0,Manager
56,Travel_Rarely,206,Life Sciences,1,Single,19717,4022,6,Y,No,14,3,1,80,0,36,4,3,7,3,7,7,No,Human Resources,8.0,4.0,1338.0,4.0,Male,99.0,,5.0,2.0,Manager
